Product Id,Area Code,Date,Sales,COGS,Margin,Expenses,Profit,Marketing,Inventory,Budget Sales,Budget COGS,Budget Margin,Budget Profit
9,203,2012-03-01,189,85,104,65,39,32,476,140,60,80,40
10,203,2012-03-01,163,74,89,43,46,22,949,120,50,70,50
11,863,2012-03-01,81,33,48,21,27,9,813,80,30,50,40
13,813,2012-03-01,121,49,72,25,47,13,767,130,50,80,60
6,941,2012-03-01,188,80,108,54,54,26,415,180,70,110,70
5,941,2012-03-01,227,95,132,115,17,86,532,220,90,130,30
3,321,2012-03-01,214,89,125,51,74,27,481,200,80,120,80
2,561,2012-03-01,210,84,126,59,67,27,632,190,80,110,70
8,863,2012-03-01,112,49,63,28,35,16,611,80,30,50,30
9,772,2012-03-01,120,54,66,54,12,20,301,90,40,50,20
10,813,2012-03-01,155,71,84,44,40,22,950,120,50,70,50
11,978,2012-03-01,79,32,47,19,28,8,813,80,30,50,40
13,857,2012-03-01,53,21,32,17,15,5,449,50,20,30,20
7,508,2012-03-01,325,162,163,69,94,45,1059,310,150,160,100
5,508,2012-03-01,125,52,73,77,-4,47,446,120,40,80,20
2,978,2012-03-01,492,72,420,54,366,23,-54,460,60,400,360
9,508,2012-03-01,129,58,71,55,16,22,325,100,40,60,30
11,603,2012-03-01,45,18,27,16,11,5,816,40,10,30,20
13,603,2012-03-01,43,0,43,11,32,0,731,40,0,40,30
7,603,2012-03-01,75,33,42,46,-4,12,162,70,30,40,0
5,603,2012-03-01,107,44,63,70,-7,40,251,100,40,60,10
1,603,2012-03-01,107,43,64,35,29,13,231,100,40,60,40
2,603,2012-03-01,119,47,72,46,26,15,361,110,40,70,40
9,603,2012-03-01,75,33,42,45,-3,12,190,50,20,30,0
11,716,2012-03-01,234,95,139,37,102,26,799,250,100,150,120
12,315,2012-03-01,213,87,126,35,91,24,756,230,90,140,110
13,518,2012-03-01,198,81,117,34,83,22,441,210,80,130,100
5,607,2012-03-01,63,125,-62,146,-208,113,1118,60,120,-60,-190
7,718,2012-03-01,523,239,284,90,194,66,1260,510,220,290,210
2,718,2012-03-01,675,270,405,146,259,94,2041,640,250,390,270
9,516,2012-03-01,513,245,268,127,141,93,1471,400,180,220,130
10,914,2012-03-01,182,214,-32,87,-119,66,1480,140,160,-20,-80
4,318,2012-03-01,150,63,87,86,1,57,187,120,50,70,0
5,318,2012-03-01,167,62,105,42,63,19,346,140,50,90,70
6,504,2012-03-01,129,52,77,39,38,16,376,110,40,70,50
8,337,2012-03-01,110,48,62,28,34,15,611,100,40,60,40
9,318,2012-03-01,189,85,104,65,39,32,476,180,80,100,40
3,318,2012-03-01,121,49,72,25,47,13,767,150,60,90,70
2,225,2012-03-01,82,33,49,20,29,9,768,100,40,60,50
4,505,2012-03-01,75,33,42,45,-3,12,36,60,20,40,10
5,505,2012-03-01,107,44,63,70,-7,40,251,90,30,60,10
6,505,2012-03-01,85,36,49,38,11,11,187,70,30,40,10
8,505,2012-03-01,45,18,27,17,10,5,816,40,10,30,20
9,505,2012-03-01,63,28,35,30,5,8,958,60,20,40,20
3,505,2012-03-01,106,88,18,51,-33,27,715,130,110,20,-20
2,505,2012-03-01,119,47,72,46,26,15,361,140,50,90,50
4,405,2012-03-01,214,89,125,51,74,27,94,180,70,110,80
5,918,2012-03-01,53,21,32,17,15,5,449,40,10,30,30
6,580,2012-03-01,210,84,126,58,68,27,632,180,70,110,70
8,580,2012-03-01,120,54,66,53,13,20,301,110,50,60,20
9,405,2012-03-01,227,95,132,115,17,86,532,220,90,130,30
3,405,2012-03-01,79,32,47,20,27,8,813,90,40,50,40
2,918,2012-03-01,98,43,55,26,29,14,613,120,50,70,50
4,325,2012-03-01,180,72,108,54,54,23,189,150,60,90,50
5,936,2012-03-01,213,87,126,35,91,24,756,180,70,110,90
6,972,2012-03-01,198,81,117,33,84,22,441,170,60,110,90
8,214,2012-03-01,134,57,77,46,31,18,323,130,50,80,50
9,281,2012-03-01,121,49,72,37,35,15,351,110,40,70,40
3,214,2012-03-01,193,84,109,39,70,27,603,240,100,140,110
2,940,2012-03-01,467,214,253,87,166,66,923,580,260,320,240
4,435,2012-03-01,118,48,70,25,45,13,766,110,40,70,50
5,801,2012-03-01,110,48,62,28,34,15,611,100,40,60,40
6,435,2012-03-01,121,49,72,25,47,13,809,110,40,70,50
3,435,2012-03-01,189,85,104,66,38,32,476,230,100,130,70
8,435,2012-03-01,107,43,64,36,28,13,231,90,30,60,40
9,435,2012-03-01,119,47,72,46,26,15,361,100,40,60,30
10,801,2012-03-01,106,88,18,50,-32,27,715,90,70,20,-20
11,801,2012-03-01,107,44,63,70,-7,40,251,70,20,50,10
12,435,2012-03-01,85,36,49,39,10,11,187,50,20,30,10
13,435,2012-03-01,75,33,42,46,-4,12,162,50,20,30,10
1,435,2012-03-01,163,74,89,44,45,22,949,200,90,110,70
2,801,2012-03-01,124,53,71,45,26,17,299,150,60,90,60
4,760,2012-03-01,478,239,239,90,149,66,1417,450,220,230,150
5,323,2012-03-01,298,125,173,146,27,113,700,280,120,160,30
6,916,2012-03-01,567,243,324,113,211,80,1260,540,230,310,210
3,650,2012-03-01,127,154,-27,94,-121,50,1288,150,190,-40,-120
8,562,2012-03-01,234,95,139,38,101,26,799,200,80,120,100
9,213,2012-03-01,467,214,253,88,165,66,923,410,180,230,170
10,562,2012-03-01,193,84,109,40,69,27,603,160,70,90,60
11,415,2012-03-01,213,87,126,35,91,24,756,140,50,90,80
12,951,2012-03-01,198,81,117,33,84,22,441,130,50,80,70
13,415,2012-03-01,180,72,108,54,54,23,541,120,40,80,50
1,925,2012-03-01,125,109,16,57,-41,34,796,150,130,20,-30
2,707,2012-03-01,675,270,405,146,259,94,2041,840,340,500,370
4,775,2012-03-01,43,0,43,12,31,0,731,40,0,40,30
5,775,2012-03-01,45,18,27,17,10,5,816,40,10,30,20
6,775,2012-03-01,41,16,25,15,10,4,772,30,10,20,10
3,702,2012-03-01,63,28,35,29,6,8,958,70,30,40,20
8,775,2012-03-01,298,125,173,146,27,113,700,260,100,160,50
9,702,2012-03-01,367,154,213,94,119,50,829,320,130,190,120
10,702,2012-03-01,267,109,158,56,102,34,585,230,90,140,110
11,702,2012-03-01,567,243,324,112,212,80,1260,380,160,220,150
12,702,2012-03-01,478,239,239,91,148,66,1417,320,150,170,110
13,775,2012-03-01,32,245,-245,127,-340,93,2449,0,160,-160,-240
2,702,2012-03-01,75,33,42,46,-4,12,190,90,40,50,10
4,541,2012-03-01,129,58,71,56,15,22,325,120,50,70,20
5,971,2012-03-01,134,57,77,45,32,18,323,120,50,70,40
6,971,2012-03-01,325,162,163,69,94,45,1059,310,150,160,100
3,503,2012-03-01,121,49,72,38,34,15,351,150,60,90,60
8,541,2012-03-01,92,37,55,22,33,10,768,80,30,50,50
9,971,2012-03-01,98,43,55,26,29,14,613,80,30,50,30
11,971,2012-03-01,53,21,32,16,16,5,449,30,10,20,20
12,503,2012-03-01,210,84,126,58,68,27,632,140,50,90,60
13,541,2012-03-01,214,89,125,51,74,27,481,140,50,90,60
1,503,2012-03-01,125,52,73,76,-3,47,421,150,60,90,30
2,503,2012-03-01,149,62,87,63,24,20,385,180,70,110,60
4,253,2012-03-01,112,49,63,28,35,16,611,100,40,60,40
5,253,2012-03-01,120,54,66,54,12,20,301,110,50,60,20
6,425,2012-03-01,155,71,84,44,40,22,950,140,60,80,50
3,206,2012-03-01,227,95,132,116,16,86,532,280,110,170,70
8,206,2012-03-01,309,123,186,71,115,40,932,270,100,170,120
9,360,2012-03-01,82,33,49,20,29,9,768,70,20,50,50
11,206,2012-03-01,167,62,105,43,62,19,346,110,40,70,40
12,253,2012-03-01,129,52,77,39,38,16,376,80,30,50,30
13,206,2012-03-01,150,63,87,87,0,57,506,100,40,60,10
2,206,2012-03-01,150,61,89,41,48,19,325,180,70,110,80
1,720,2012-04-01,223,91,132,36,96,25,777,230,90,140,110
2,970,2012-04-01,178,78,100,37,63,25,593,180,80,100,70
11,303,2012-04-01,121,54,67,54,13,20,337,100,40,60,20
12,719,2012-04-01,138,63,75,41,34,19,965,120,50,70,40
13,303,2012-04-01,106,46,60,28,32,15,608,90,30,60,40
5,720,2012-04-01,198,81,117,33,84,22,460,230,90,140,110
6,719,2012-04-01,170,68,102,54,48,22,559,200,70,130,80
3,303,2012-04-01,245,100,145,40,105,28,822,250,100,150,120
8,303,2012-04-01,325,162,163,69,94,45,1091,280,130,150,100
9,719,2012-04-01,125,52,73,77,-4,47,433,110,40,70,20
10,719,2012-04-01,129,55,74,45,29,18,336,110,40,70,40
2,217,2012-04-01,456,191,265,109,156,63,865,470,200,270,170
11,815,2012-04-01,198,81,117,34,83,22,460,170,60,110,80
12,630,2012-04-01,170,68,102,53,49,22,559,140,50,90,40
5,217,2012-04-01,587,252,335,115,220,83,1316,690,290,400,280
6,217,2012-04-01,478,239,239,90,149,66,1464,560,270,290,200
3,309,2012-04-01,301,123,178,62,116,39,611,310,130,180,130
8,224,2012-04-01,223,91,132,37,95,25,777,190,70,120,100
9,224,2012-04-01,178,78,100,38,62,25,593,150,60,90,60
10,618,2012-04-01,245,100,145,39,106,28,822,210,80,130,110
1,515,2012-04-01,47,19,28,17,11,5,820,40,20,20,10
11,319,2012-04-01,478,239,239,91,148,66,1464,420,200,220,140
12,515,2012-04-01,578,260,318,132,186,98,1423,500,220,280,160
5,563,2012-04-01,43,17,26,16,10,4,776,50,10,40,30
6,712,2012-04-01,43,0,43,11,32,0,688,50,0,50,40
2,515,2012-04-01,61,28,33,30,3,8,964,60,20,40,20
3,319,2012-04-01,49,21,28,19,9,6,614,50,20,30,20
8,563,2012-04-01,587,252,335,115,220,83,1316,510,210,300,210
9,319,2012-04-01,301,123,178,63,115,39,611,260,100,160,120
11,636,2012-04-01,88,37,51,40,11,12,195,70,30,40,10
12,314,2012-04-01,65,29,36,45,-9,11,169,50,20,30,-10
13,573,2012-04-01,79,35,44,46,-2,13,197,60,30,30,-10
5,660,2012-04-01,115,47,68,25,43,13,821,130,50,80,60
6,573,2012-04-01,112,45,67,23,44,12,777,130,50,80,60
2,573,2012-04-01,178,80,98,63,35,30,494,180,80,100,50
3,660,2012-04-01,167,76,91,44,47,23,965,170,80,90,50
8,314,2012-04-01,107,44,63,69,-6,40,261,90,30,60,10
9,660,2012-04-01,133,93,40,52,-12,28,840,110,70,40,10
11,740,2012-04-01,222,88,134,61,73,29,653,190,70,120,70
12,937,2012-04-01,267,112,155,58,97,34,502,230,90,140,90
5,567,2012-04-01,325,162,163,70,93,45,1091,380,180,200,130
6,419,2012-04-01,121,54,67,54,13,20,337,140,60,80,30
1,740,2012-04-01,129,55,74,46,28,18,336,130,50,80,50
2,513,2012-04-01,107,43,64,37,27,13,363,110,40,70,40
3,513,2012-04-01,125,52,73,76,-3,47,433,130,50,80,20
8,216,2012-04-01,53,21,32,16,16,5,454,40,10,30,30
9,614,2012-04-01,75,30,45,19,26,8,820,60,20,40,40
11,262,2012-04-01,114,46,68,37,31,14,388,100,30,70,40
12,414,2012-04-01,150,63,87,86,1,57,521,130,50,80,10
5,715,2012-04-01,151,69,82,43,39,21,965,170,80,90,50
6,715,2012-04-01,103,45,58,26,32,14,605,120,50,70,50
1,920,2012-04-01,127,57,70,54,16,21,313,130,60,70,20
2,715,2012-04-01,227,95,132,115,17,86,554,230,100,130,30
3,414,2012-04-01,195,83,112,54,58,27,433,200,80,120,80
8,262,2012-04-01,133,49,84,38,46,15,342,110,40,70,50
9,608,2012-04-01,121,49,72,25,47,13,779,100,40,60,50
11,203,2012-04-01,115,47,68,25,43,13,821,120,40,80,60
13,475,2012-04-01,62,25,37,19,18,7,775,60,20,40,30
5,860,2012-04-01,150,63,87,87,0,57,521,140,60,80,10
6,475,2012-04-01,119,51,68,44,24,16,311,110,40,70,40
2,203,2012-04-01,292,116,176,69,107,38,962,270,110,160,110
9,959,2012-04-01,178,80,98,64,34,30,494,130,60,70,30
10,860,2012-04-01,167,76,91,45,46,23,965,130,50,80,60
11,904,2012-04-01,85,34,51,21,30,9,821,90,30,60,50
13,754,2012-04-01,121,49,72,25,47,13,779,130,50,80,60
5,786,2012-04-01,227,95,132,115,17,86,554,220,90,130,30
6,904,2012-04-01,195,83,112,54,58,27,433,190,70,120,80
2,305,2012-04-01,222,88,134,61,73,29,653,210,80,130,90
3,561,2012-04-01,267,112,155,57,98,34,502,250,100,150,100
8,305,2012-04-01,103,45,58,27,31,14,605,80,30,50,30
9,305,2012-04-01,127,57,70,55,15,21,313,90,40,50,20
10,754,2012-04-01,151,69,82,43,39,21,965,110,50,60,40
11,781,2012-04-01,75,30,45,19,26,8,820,80,30,50,40
13,781,2012-04-01,53,21,32,16,16,5,454,50,20,30,20
5,617,2012-04-01,117,52,65,77,-12,47,458,110,40,70,10
7,351,2012-04-01,325,162,163,69,94,45,1091,310,150,160,100
2,774,2012-04-01,519,68,451,54,397,22,-348,490,60,430,400
9,508,2012-04-01,121,54,67,54,13,20,337,90,40,50,20
11,603,2012-04-01,47,19,28,16,12,5,820,50,20,30,20
13,603,2012-04-01,43,0,43,11,32,0,688,40,0,40,30
5,603,2012-04-01,107,44,63,69,-6,40,261,100,40,60,10
7,603,2012-04-01,65,29,36,45,-9,11,169,60,20,40,0
1,603,2012-04-01,121,49,72,39,33,15,241,110,40,70,40
2,603,2012-04-01,125,50,75,48,27,16,372,110,40,70,40
9,603,2012-04-01,79,35,44,47,-3,13,197,60,20,40,10
11,585,2012-04-01,245,100,145,40,105,28,822,260,100,160,130
12,631,2012-04-01,223,91,132,37,95,25,777,240,90,150,120
13,212,2012-04-01,198,81,117,34,83,22,460,210,80,130,100
5,914,2012-04-01,66,125,-59,146,-205,113,1382,60,120,-60,-190
7,516,2012-04-01,564,239,325,90,235,66,1262,550,220,330,250
2,631,2012-04-01,712,284,428,152,276,99,2108,670,270,400,280
9,631,2012-04-01,638,260,378,131,247,98,1558,490,190,300,200
10,718,2012-04-01,189,209,-20,85,-105,64,1811,140,150,-10,-70
4,985,2012-04-01,150,63,87,86,1,57,37,120,50,70,0
5,225,2012-04-01,133,49,84,39,45,15,342,110,40,70,50
6,225,2012-04-01,114,46,68,37,31,14,388,90,30,60,40
8,985,2012-04-01,119,52,67,29,38,17,605,110,40,70,50
9,337,2012-04-01,178,80,98,63,35,30,494,170,70,100,50
2,504,2012-04-01,86,35,51,21,30,9,776,100,40,60,50
3,318,2012-04-01,121,49,72,24,48,13,779,150,60,90,70
4,505,2012-04-01,65,29,36,45,-9,11,-39,50,20,30,0
5,505,2012-04-01,107,44,63,69,-6,40,261,90,30,60,10
6,505,2012-04-01,88,37,51,39,12,12,195,70,30,40,10
8,505,2012-04-01,47,19,28,16,12,5,820,40,10,30,20
9,505,2012-04-01,61,28,33,30,3,8,964,50,20,30,10
2,505,2012-04-01,125,50,75,48,27,16,372,150,60,90,50
3,505,2012-04-01,133,93,40,51,-11,28,840,160,110,50,10
6,580,2012-04-01,222,88,134,60,74,29,653,190,70,120,80
4,918,2012-04-01,267,112,155,57,98,34,-120,220,90,130,90
5,580,2012-04-01,53,21,32,16,16,5,454,40,10,30,30
8,580,2012-04-01,127,57,70,55,15,21,313,120,50,70,30
9,405,2012-04-01,227,95,132,116,16,86,554,220,90,130,30
2,405,2012-04-01,106,46,60,27,33,15,608,130,50,80,60
3,405,2012-04-01,75,30,45,20,25,8,820,90,30,60,50
6,956,2012-04-01,198,81,117,33,84,22,460,170,60,110,90
4,832,2012-04-01,170,68,102,54,48,22,9,140,50,90,50
5,325,2012-04-01,223,91,132,36,96,25,777,190,70,120,100
8,817,2012-04-01,129,55,74,46,28,18,336,120,50,70,40
9,325,2012-04-01,107,43,64,37,27,13,363,100,40,60,30
2,832,2012-04-01,456,209,247,86,161,64,969,570,260,310,230
3,903,2012-04-01,178,78,100,37,63,25,593,220,90,130,100
5,801,2012-04-01,119,52,67,30,37,17,605,110,40,70,50
6,435,2012-04-01,115,47,68,25,43,13,821,110,40,70,50
4,435,2012-04-01,112,45,67,24,43,12,777,100,40,60,40
1,435,2012-04-01,167,76,91,44,47,23,965,200,90,110,70
2,435,2012-04-01,119,51,68,43,25,16,311,140,60,80,50
3,435,2012-04-01,178,80,98,64,34,30,494,220,100,120,70
8,435,2012-04-01,121,49,72,38,34,15,241,100,40,60,30
9,435,2012-04-01,125,50,75,47,28,16,372,110,40,70,40
10,435,2012-04-01,133,93,40,51,-11,28,840,110,70,40,0
11,435,2012-04-01,107,44,63,69,-6,40,261,70,20,50,10
12,435,2012-04-01,88,37,51,40,11,12,195,50,20,30,10
13,435,2012-04-01,65,29,36,44,-8,11,169,40,10,30,10
4,925,2012-04-01,478,239,239,91,148,66,1464,450,220,230,150
5,805,2012-04-01,298,125,173,147,26,113,729,280,120,160,30
6,831,2012-04-01,587,252,335,115,220,83,1316,560,240,320,220
1,818,2012-04-01,110,123,-13,63,-76,39,964,130,150,-20,-70
2,209,2012-04-01,712,284,428,152,276,99,2108,890,350,540,400
3,916,2012-04-01,159,191,-32,109,-141,63,1564,190,240,-50,-150
8,408,2012-04-01,245,100,145,39,106,28,822,210,80,130,110
9,707,2012-04-01,456,209,247,85,162,64,969,400,170,230,170
10,805,2012-04-01,178,78,100,38,62,25,593,150,60,90,60
11,805,2012-04-01,223,91,132,36,96,25,777,150,60,90,80
12,530,2012-04-01,198,81,117,34,83,22,460,130,50,80,70
13,415,2012-04-01,170,68,102,54,48,22,559,110,40,70,40
4,775,2012-04-01,43,0,43,11,32,0,688,40,0,40,30
5,702,2012-04-01,47,19,28,17,11,5,820,40,10,30,20
6,775,2012-04-01,43,17,26,16,10,4,776,40,10,30,20
2,775,2012-04-01,79,35,44,46,-2,13,197,90,40,50,10
3,775,2012-04-01,61,28,33,29,4,8,964,70,30,40,20
8,775,2012-04-01,298,125,173,146,27,113,729,260,100,160,50
9,775,2012-04-01,456,191,265,109,156,63,865,400,160,240,160
10,702,2012-04-01,301,123,178,63,115,39,611,260,100,160,110
11,702,2012-04-01,587,252,335,116,219,83,1316,390,160,230,160
12,775,2012-04-01,478,239,239,90,149,66,1464,320,150,170,110
13,702,2012-04-01,26,260,-260,131,-365,98,3049,0,170,-170,-250
4,541,2012-04-01,121,54,67,54,13,20,337,110,50,60,20
5,971,2012-04-01,129,55,74,46,28,18,336,120,50,70,40
6,503,2012-04-01,325,162,163,70,93,45,1091,310,150,160,100
1,971,2012-04-01,125,52,73,76,-3,47,433,150,60,90,30
2,503,2012-04-01,119,49,70,62,8,16,399,140,60,80,30
8,971,2012-04-01,87,35,52,21,31,9,777,70,30,40,40
9,971,2012-04-01,106,46,60,28,32,15,608,90,30,60,40
11,503,2012-04-01,53,21,32,17,15,5,454,30,10,20,20
12,541,2012-04-01,222,88,134,61,73,29,653,150,50,100,70
13,971,2012-04-01,267,112,155,57,98,34,502,180,70,110,70
3,503,2012-04-01,107,43,64,36,28,13,363,130,50,80,50
4,206,2012-04-01,103,45,58,26,32,14,605,90,40,50,30
5,253,2012-04-01,127,57,70,55,15,21,313,120,50,70,30
6,206,2012-04-01,151,69,82,43,39,21,965,140,60,80,60
2,509,2012-04-01,169,69,100,46,54,22,340,210,80,130,90
8,253,2012-04-01,292,116,176,70,106,38,962,250,90,160,110
9,509,2012-04-01,86,35,51,21,30,9,776,70,30,40,40
11,253,2012-04-01,133,49,84,39,45,15,342,90,30,60,40
12,253,2012-04-01,114,46,68,38,30,14,388,70,30,40,20
13,253,2012-04-01,150,63,87,87,0,57,521,100,40,60,10
3,206,2012-04-01,227,95,132,115,17,86,554,280,110,170,70
1,720,2012-05-01,256,104,152,41,111,29,821,260,110,150,120
2,303,2012-05-01,190,83,107,39,68,27,584,190,80,110,80
11,720,2012-05-01,118,53,65,53,12,20,361,100,40,60,20
12,303,2012-05-01,122,56,66,39,27,17,992,100,40,60,30
13,719,2012-05-01,99,43,56,26,30,14,602,80,30,50,30
5,303,2012-05-01,210,86,124,36,88,24,499,240,90,150,120
6,303,2012-05-01,160,64,96,52,44,21,593,180,70,110,60
3,720,2012-05-01,256,104,152,40,112,29,871,260,110,150,120
8,970,2012-05-01,298,149,149,66,83,41,1156,260,120,140,90
9,720,2012-05-01,128,53,75,78,-3,48,458,110,40,70,10
10,719,2012-05-01,123,52,71,45,26,17,361,100,40,60,30
2,630,2012-05-01,465,195,270,109,161,64,956,480,200,280,180
11,847,2012-05-01,210,86,124,36,88,24,499,180,70,110,80
12,815,2012-05-01,160,64,96,52,44,21,593,140,50,90,50
5,773,2012-05-01,612,263,349,119,230,86,1433,720,300,420,300
6,630,2012-05-01,521,260,261,96,165,72,1559,610,300,310,210
3,618,2012-05-01,312,127,185,63,122,40,671,320,130,190,140
8,773,2012-05-01,256,104,152,40,112,29,821,220,80,140,120
9,217,2012-05-01,190,83,107,39,68,27,584,160,70,90,60
10,773,2012-05-01,256,104,152,40,112,29,871,220,80,140,120
1,712,2012-05-01,49,20,29,17,12,5,829,50,20,30,20
11,712,2012-05-01,521,260,261,96,165,72,1559,450,220,230,150
12,563,2012-05-01,589,265,324,134,190,100,1538,510,220,290,170
5,319,2012-05-01,49,20,29,17,12,5,784,50,20,30,20
6,515,2012-05-01,43,0,43,12,31,0,645,50,0,50,40
2,515,2012-05-01,68,31,37,30,7,9,976,70,30,40,20
3,515,2012-05-01,52,22,30,19,11,7,611,50,20,30,20
8,563,2012-05-01,612,263,349,118,231,86,1433,530,220,310,220
9,515,2012-05-01,312,127,185,63,122,40,671,270,100,170,130
11,314,2012-05-01,92,39,53,39,14,12,212,80,30,50,20
12,314,2012-05-01,76,34,42,46,-4,12,182,60,20,40,0
13,573,2012-05-01,81,36,45,47,-2,13,212,70,30,40,0
5,636,2012-05-01,109,44,65,24,41,12,844,120,50,70,50
6,816,2012-05-01,97,39,58,22,36,10,799,110,40,70,50
2,573,2012-05-01,173,77,96,63,33,29,529,180,80,100,50
3,660,2012-05-01,148,68,80,42,38,21,998,150,70,80,40
8,417,2012-05-01,104,43,61,69,-8,39,282,90,30,60,10
9,660,2012-05-01,136,98,38,53,-15,30,973,110,80,30,0
11,234,2012-05-01,235,94,141,62,79,31,697,200,80,120,70
12,513,2012-05-01,273,114,159,58,101,35,555,240,90,150,100
5,740,2012-05-01,298,149,149,65,84,41,1156,350,170,180,120
6,740,2012-05-01,118,53,65,54,11,20,361,130,60,70,20
1,330,2012-05-01,123,52,71,44,27,17,361,120,50,70,40
2,513,2012-05-01,103,42,61,37,24,13,384,100,40,60,30
3,440,2012-05-01,128,53,75,77,-2,48,458,130,50,80,20
8,419,2012-05-01,49,20,29,17,12,5,464,40,10,30,30
9,567,2012-05-01,71,29,42,19,23,8,835,60,20,40,40
11,920,2012-05-01,110,45,65,38,27,14,410,90,30,60,30
12,262,2012-05-01,154,64,90,88,2,58,551,130,50,80,10
5,608,2012-05-01,170,78,92,45,47,24,995,200,90,110,70
6,262,2012-05-01,110,48,62,27,35,15,599,120,50,70,50
1,262,2012-05-01,130,58,72,55,17,22,338,130,60,70,20
2,262,2012-05-01,221,92,129,112,17,83,599,230,90,140,40
3,715,2012-05-01,204,87,117,55,62,28,472,210,90,120,80
8,715,2012-05-01,130,48,82,37,45,14,351,110,40,70,50
9,262,2012-05-01,130,53,77,26,51,14,803,110,40,70,60
11,860,2012-05-01,109,44,65,23,42,12,844,110,40,70,50
13,475,2012-05-01,57,23,34,17,17,6,787,60,20,40,30
5,475,2012-05-01,154,64,90,87,3,58,551,150,60,90,20
6,203,2012-05-01,113,48,65,43,22,15,334,110,40,70,40
2,959,2012-05-01,275,110,165,67,98,36,1020,260,100,160,110
9,860,2012-05-01,173,77,96,63,33,29,529,130,50,80,40
10,475,2012-05-01,148,68,80,42,38,21,998,110,50,60,40
11,352,2012-05-01,89,36,53,21,32,10,838,90,30,60,40
13,239,2012-05-01,130,53,77,25,52,14,803,140,50,90,70
5,786,2012-05-01,221,92,129,112,17,83,599,210,80,130,40
6,863,2012-05-01,204,87,117,55,62,28,472,190,80,110,70
2,904,2012-05-01,235,94,141,63,78,31,697,220,90,130,90
3,321,2012-05-01,273,114,159,59,100,35,555,250,100,150,100
8,941,2012-05-01,110,48,62,27,35,15,599,80,30,50,30
9,305,2012-05-01,130,58,72,55,17,22,338,100,40,60,30
10,239,2012-05-01,170,78,92,45,47,24,995,130,50,80,50
11,857,2012-05-01,71,29,42,20,22,8,835,70,30,40,30
13,413,2012-05-01,49,20,29,17,12,5,464,50,20,30,20
5,413,2012-05-01,114,53,61,77,-16,48,491,110,50,60,0
7,339,2012-05-01,298,149,149,65,84,41,1156,290,140,150,100
2,978,2012-05-01,551,64,487,53,434,21,-663,520,60,460,430
9,857,2012-05-01,118,53,65,53,12,20,361,90,40,50,20
11,603,2012-05-01,49,20,29,17,12,5,829,50,20,30,20
13,603,2012-05-01,43,0,43,11,32,0,645,40,0,40,30
5,603,2012-05-01,104,43,61,68,-7,39,282,100,40,60,10
7,603,2012-05-01,76,34,42,45,-3,12,182,70,30,40,0
1,603,2012-05-01,125,51,74,39,35,16,265,110,40,70,40
2,603,2012-05-01,132,52,80,49,31,17,397,120,40,80,50
9,603,2012-05-01,81,36,45,46,-1,13,212,60,20,40,10
11,518,2012-05-01,256,104,152,40,112,29,871,270,110,160,120
12,716,2012-05-01,256,104,152,41,111,29,821,270,110,160,120
13,516,2012-05-01,210,86,124,35,89,24,499,220,90,130,100
5,646,2012-05-01,69,121,-52,143,-195,109,1673,60,110,-50,-180
7,212,2012-05-01,543,260,283,96,187,72,1271,530,240,290,210
2,585,2012-05-01,756,302,454,159,295,105,2250,710,280,430,300
9,315,2012-05-01,651,265,386,134,252,100,1613,500,200,300,200
10,315,2012-05-01,198,235,-37,94,-131,72,2169,150,170,-20,-90
6,318,2012-05-01,110,45,65,37,28,14,410,90,30,60,40
4,985,2012-05-01,154,64,90,87,3,58,-113,130,50,80,10
5,225,2012-05-01,130,48,82,38,44,14,351,110,40,70,50
8,985,2012-05-01,111,48,63,28,35,15,599,100,40,60,40
9,337,2012-05-01,173,77,96,63,33,29,529,160,70,90,40
2,318,2012-05-01,99,40,59,23,36,11,793,120,50,70,50
3,318,2012-05-01,130,53,77,25,52,14,803,160,60,100,80
6,505,2012-05-01,92,39,53,39,14,12,212,70,30,40,10
